feature_id	feature_title	feature_lexeme	feature_description	collected	compiled	updated_day	updated_month	updated_year	domain	settlement	value	stimuli	answer	answer_unified	answer_lexibank
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	jit' jɨʔɨra / jit' hɨʔɨra  / jit'ɨr / jit'ɨri / jit'iri / jit'e hɨʔɨr	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	jit'ɨri	jitʼɨri	j i tʼ ɨ r i
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	jit' jɨʔɨra / jit' hɨʔɨra  / jit'ɨr / jit'ɨri / jit'iri / jit'e hɨʔɨr	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	jit' hɨʔɨra	jitʼ hɨʔɨra	j i tʼ  h ɨ ʔ ɨ r a
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	jit' jɨʔɨra / jit' hɨʔɨra  / jit'ɨr / jit'ɨri / jit'iri / jit'e hɨʔɨr	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	jɨt'ɨri	jɨtʼɨri	j ɨ tʼ ɨ r i
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	kit' hɨʔɨr / kit' hɨʔɨri	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	kit' hɨʔɨri	kitʼ hɨʔɨri	k i tʼ  h ɨ ʔ ɨ r i
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	jit' jɨʔɨra / jit' hɨʔɨra  / jit'ɨr / jit'ɨri / jit'iri / jit'e hɨʔɨr	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	jit'e hɨʔɨr	jitʼe hɨʔɨr	j i tʼ e  h ɨ ʔ ɨ r
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	jit' jɨʔɨra / jit' hɨʔɨra  / jit'ɨr / jit'ɨri / jit'iri / jit'e hɨʔɨr	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	jit'ɨr	jitʼɨr	j i tʼ ɨ r
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	kit' hɨʔɨr / kit' hɨʔɨri	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	kit' hɨʔɨr	kitʼ hɨʔɨr	k i tʼ  h ɨ ʔ ɨ r
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	jit' jɨʔɨra / jit' hɨʔɨra  / jit'ɨr / jit'ɨri / jit'iri / jit'e hɨʔɨr	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	jit'iri	jitʼiri	j i tʼ i r i
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	sit' hɨʔɨr	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	sit' hɨʔɨr	sitʼ hɨʔɨr	s i tʼ  h ɨ ʔ ɨ r
395	Basic lexicon item ‘tie (objects)’		The map shows the distribution of lexical cognate sets of the concept ‘tie (objects)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	it'ɨr	1. Он связал две палки верёвкой. (CoBL) 2. Он связал ему руки.	it'ɨr	itʼɨr	i tʼ ɨ r
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
396	Basic lexicon item ‘tongue’		The map shows the distribution of lexical cognate sets of the concept ‘tongue’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	miz	1. Он показал ему язык. (CoBL) 2. Когда он упал, он прикусил язык. Ему больно. (CoBL)	miz	miz	m i z
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	sɨs	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨs	sɨs	s ɨ s
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	sɨlab / sɨlaːb	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨlab	sɨlab	s ɨ l a b
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	sɨlab / sɨlaːb	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨlaːb	sɨlaːb	s ɨ l aː b
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	sɨs	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨs	sɨs	s ɨ s
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	sɨlab / sɨlaːb	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨlab	sɨlab	s ɨ l a b
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	sɨlab / sɨlaːb	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨlab	sɨlab	s ɨ l a b
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	sɨlab / sɨlaːb	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨlab	sɨlab	s ɨ l a b
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	sɨs	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨs	sɨs	s ɨ s
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	sɨlab / sɨlaːb	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨlab	sɨlab	s ɨ l a b
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	sɨlab / sɨlaːb	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨlab	sɨlab	s ɨ l a b
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	sɨs	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨs	sɨs	s ɨ s
397	Basic lexicon item ‘tooth’		The map shows the distribution of lexical cognate sets of the concept ‘tooth’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	sɨs	1. У взрослого человека много зубов, а у новорожденных зубов нету. (GLD) 2. У стариков обычно остается мало зубов. (GLD) 3. О твердую пищу можно сломать зуб. (GLD)	sɨs	sɨs	s ɨ s
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
398	Basic lexicon item ‘tree’		The map shows the distribution of lexical cognate sets of the concept ‘tree’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	χuk	1. Все деревья имеют корни. (GLD) 2. У дерева толстый ствол, а у кустарника тонкий. (GLD) 3. Вон растет высокое дерево. (GLD) 4. Он срубил дерево. (GLD)	χuk	χuk	χ u k
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	duzdɨ / düzdɨ	Это не сказка, а правдивая история.	düzdɨ	düzdɨ	d ü z d ɨ
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	duzdɨ / düzdɨ	Это не сказка, а правдивая история.	duzdɨ	duzdɨ	d u z d ɨ
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	duʁridɨ	Это не сказка, а правдивая история.	duʁridɨ	duʁridɨ	d u ʁ r i d ɨ
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	jiʔid	Это не сказка, а правдивая история.	jiʔid	jiʔid	j i ʔ i d
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	NO DATA	Это не сказка, а правдивая история.	—	—	
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	duzdɨ / düzdɨ	Это не сказка, а правдивая история.	düzdɨ	düzdɨ	d ü z d ɨ
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	haqejqaddɨ / aqijqaddɨ / qijqaddɨ	Это не сказка, а правдивая история.	qijqaddɨ	qijqaddɨ	q i j q a d d ɨ
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	duzdɨ / düzdɨ	Это не сказка, а правдивая история.	düzdɨ	düzdɨ	d ü z d ɨ
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	duzdɨ / düzdɨ	Это не сказка, а правдивая история.	duzdɨ	duzdɨ	d u z d ɨ
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	haqejqaddɨ / aqijqaddɨ / qijqaddɨ	Это не сказка, а правдивая история.	aqijqaddɨ	aqijqaddɨ	a q i j q a d d ɨ
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	haˤjandɨ	Это не сказка, а правдивая история.	haˤjandɨ	haˤjandɨ	h aˤ j a n d ɨ
399	Basic lexicon item ‘true’		The map shows the distribution of lexical cognate sets of the concept ‘true’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	haqejqaddɨ / aqijqaddɨ / qijqaddɨ	Это не сказка, а правдивая история.	haqejqaddɨ	haqejqaddɨ	h a q e j q a d d ɨ
400	Basic lexicon item ‘turn (tr.)’		The map shows the distribution of lexical cognate sets of the concept ‘turn (tr.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	wuʁurʁ waʔara / ruʁ haʔara / ʁurʁu jaʔara / ʁurʁu haʔara / ʁurʁʷa haʔara / wuʁurʁa haʔwɨr / ʁuwurʁa hap'ɨri / wuʁurʁʷa hap'ɨri / ʁurʁʷara / ʁurʁɨ haq'ane / ʁurʁa hɨʔɨra	1. Женщины крутят веретено. 2. Эта телега такая тяжёлая, что её трудно повернуть. (CoBL)	ʁurʁu jaʔara	ʁurʁu jaʔara	ʁ u r ʁ u  j a ʔ a r a
400	Basic lexicon item ‘turn (tr.)’		The map shows the distribution of lexical cognate sets of the concept ‘turn (tr.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	wuʁurʁ waʔara / ruʁ haʔara / ʁurʁu jaʔara / ʁurʁu haʔara / ʁurʁʷa haʔara / wuʁurʁa haʔwɨr / ʁuwurʁa hap'ɨri / wuʁurʁʷa hap'ɨri / ʁurʁʷara / ʁurʁɨ haq'ane / ʁurʁa hɨʔɨra	1. Женщины крутят веретено. 2. Эта телега такая тяжёлая, что её трудно повернуть. (CoBL)	wuʁurʁʷa hap'ɨri	wuʁurʁʷa hapʼɨri	w u ʁ u r ʁʷ a  h a pʼ ɨ r i
400	Basic lexicon item ‘turn (tr.)’		The map shows the distribution of lexical cognate sets of the concept ‘turn (tr.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	wuʁurʁ waʔara / ruʁ haʔara / ʁurʁu jaʔara / ʁurʁu haʔara / ʁurʁʷa haʔara / wuʁurʁa haʔwɨr / ʁuwurʁa hap'ɨri / wuʁurʁʷa hap'ɨri / ʁurʁʷara / ʁurʁɨ haq'ane / ʁurʁa hɨʔɨra	1. Женщины крутят веретено. 2. Эта телега такая тяжёлая, что её трудно повернуть. (CoBL)	ʁuwurʁa hap'ɨri	ʁuwurʁa hapʼɨri	ʁ u w u r ʁ a  h a pʼ ɨ r i
400	Basic lexicon item ‘turn (tr.)’		The map shows the distribution of lexical cognate sets of the concept ‘turn (tr.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	wuʁurʁ waʔara / ruʁ haʔara / ʁurʁu jaʔara / ʁurʁu haʔara / ʁurʁʷa haʔara / wuʁurʁa haʔwɨr / ʁuwurʁa hap'ɨri / wuʁurʁʷa hap'ɨri / ʁurʁʷara / ʁurʁɨ haq'ane / ʁurʁa hɨʔɨra	1. Женщины крутят веретено. 2. Эта телега такая тяжёлая, что её трудно повернуть. (CoBL)	ʁurʁʷara	ʁurʁʷara	ʁ u r ʁʷ a r a
400	Basic lexicon item ‘turn (tr.)’		The map shows the distribution of lexical cognate sets of the concept ‘turn (tr.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	wuʁurʁ waʔara / ruʁ haʔara / ʁurʁu jaʔara / ʁurʁu haʔara / ʁurʁʷa haʔara / wuʁurʁa haʔwɨr / ʁuwurʁa hap'ɨri / wuʁurʁʷa hap'ɨri / ʁurʁʷara / ʁurʁɨ haq'ane / ʁurʁa hɨʔɨra	1. Женщины крутят веретено. 2. Эта телега такая тяжёлая, что её трудно повернуть. (CoBL)	ʁurʁɨ haq'ane	ʁurʁɨ haqʼane	ʁ u r ʁ ɨ  h a qʼ a n e
400	Basic lexicon item ‘turn (tr.)’		The map shows the distribution of lexical cognate sets of the concept ‘turn (tr.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	wuʁurʁ waʔara / ruʁ haʔara / ʁurʁu jaʔara / ʁurʁu haʔara / ʁurʁʷa haʔara / wuʁurʁa haʔwɨr / ʁuwurʁa hap'ɨri / wuʁurʁʷa hap'ɨri / ʁurʁʷara / ʁurʁɨ haq'ane / ʁurʁa hɨʔɨra	1. Женщины крутят веретено. 2. Эта телега такая тяжёлая, что её трудно повернуть. (CoBL)	ruʁ haʔara	ruʁ haʔara	r u ʁ  h a ʔ a r a
400	Basic lexicon item ‘turn (tr.)’		The map shows the distribution of lexical cognate sets of the concept ‘turn (tr.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	wuʁurʁ waʔara / ruʁ haʔara / ʁurʁu jaʔara / ʁurʁu haʔara / ʁurʁʷa haʔara / wuʁurʁa haʔwɨr / ʁuwurʁa hap'ɨri / wuʁurʁʷa hap'ɨri / ʁurʁʷara / ʁurʁɨ haq'ane / ʁurʁa hɨʔɨra	1. Женщины крутят веретено. 2. Эта телега такая тяжёлая, что её трудно повернуть. (CoBL)	ʁurʁʷa haʔara	ʁurʁʷa haʔara	ʁ u r ʁʷ a  h a ʔ a r a
400	Basic lexicon item ‘turn (tr.)’		The map shows the distribution of lexical cognate sets of the concept ‘turn (tr.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	sur ʁukɨʔɨr	1. Женщины крутят веретено. 2. Эта телега такая тяжёлая, что её трудно повернуть. (CoBL)	sur ʁukɨʔɨr	sur ʁukɨʔɨr	s u r  ʁ u k ɨ ʔ ɨ r
